1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1580	0.638860	0.000387	5.618832	0.006545	21.6
1581	0.632417	0.000392	5.618830	0.007304	24.5
1582	0.613755	0.000000	5.618935	0.007333	26.4
1583	0.632085	0.000000	5.618935	0.007440	21.1
1584	0.673290	0.000000	5.618935	0.009040	22.2
1585	0.628696	0.000000	5.618935	0.007342	22.3
1586	0.652523	0.000900	5.618695	0.007285	21.0
1587	0.609962	0.000000	5.618935	0.006205	24.1
1588	0.649761	0.000282	5.618860	0.007314	20.6
1589	0.616242	0.000000	5.618935	0.005910	22.9
1590	0.618708	0.000000	5.618935	0.006756	23.1
1591	0.640054	0.000000	5.618935	0.008454	21.7
1592	0.575051	0.002767	5.618195	0.008888	22.9
1593	0.636098	0.004787	5.617655	0.006851	23.4
1594	0.619793	0.007411	5.616953	0.006707	24.2
1595	0.633251	0.007180	5.617015	0.007375	20.1
1596	0.613917	0.004370	5.617766	0.007212	23.7
1597	0.667686	0.000366	5.618837	0.007304	26.2
1598	0.634603	0.000000	5.618935	0.006073	21.0
1599	0.661938	0.000000	5.618935	0.006231	23.0
1600	0.642594	0.000000	5.618935	0.005854	24.7
1601	0.661695	0.000000	5.618935	0.007461	24.4
1602	0.647054	0.000000	5.618935	0.007791	22.0
1603	0.620879	0.004092	5.617841	0.009167	19.7
1604	0.636609	0.001588	5.618510	0.006627	21.0
1605	0.651983	0.000000	5.618935	0.006742	20.9
1606	0.626472	0.000000	5.618935	0.006510	23.5
1607	0.650542	0.000000	5.618935	0.005770	24.4
1608	0.640068	0.000000	5.618935	0.007154	24.6
1609	0.628096	0.000000	5.618935	0.005914	22.0
1610	0.615800	0.000000	5.618935	0.007140	21.4
1611	0.676316	0.000000	5.618935	0.006338	21.9
1612	0.642884	0.000000	5.618935	0.008717	22.3
1613	0.633197	0.000000	5.618935	0.007905	21.1
1614	0.641334	0.000000	5.618935	0.006625	24.0
1615	0.634848	0.002713	5.618210	0.007677	22.6
1616	0.649582	0.000000	5.618935	0.006890	25.0
1617	0.642646	0.000000	5.618935	0.006760	20.1
1618	0.650733	0.000000	5.618935	0.009400	22.4
1619	0.656292	0.001150	5.618628	0.006898	22.3
1620	0.635451	0.000000	5.618935	0.007075	20.1
1621	0.650121	0.000000	5.618935	0.005974	21.0
1622	0.628246	0.000000	5.618935	0.006882	20.2
1623	0.628931	0.000228	5.618874	0.007996	18.6
1624	0.651767	0.000000	5.618935	0.004855	20.7
1625	0.644856	0.000000	5.618935	0.006919	23.4
1626	0.624678	0.000000	5.618935	0.006437	24.5
1627	0.614639	0.000000	5.618935	0.005270	23.1
1628	0.635001	0.000000	5.618935	0.006186	21.8
1629	0.624003	0.000000	5.618935	0.007045	24.5
1630	0.631954	0.000000	5.618935	0.006308	23.1
1631	0.652028	0.000000	5.618935	0.007595	20.8
1632	0.643478	0.000000	5.618935	0.007981	28.6
1633	0.641659	0.000000	5.618935	0.006837	25.3
1634	0.623179	0.000000	5.618935	0.006586	25.7
1635	0.608384	0.000000	5.618935	0.006865	26.7
1636	0.628067	0.000000	5.618935	0.005414	23.9
1637	0.597279	0.000000	5.618935	0.006806	19.7
1638	0.652438	0.000000	5.618935	0.006734	20.0
1639	0.622449	0.000000	5.618935	0.006148	21.4
1640	0.659210	0.000000	5.618935	0.006388	19.6
1641	0.634063	0.000000	5.618935	0.006359	22.3
1642	0.610908	0.000000	5.618935	0.006053	25.1
1643	0.604286	0.000000	5.618935	0.008058	22.7
1644	0.656938	0.000000	5.618935	0.006578	22.2
1645	0.640964	0.001149	5.618628	0.006902	21.6
1646	0.599859	0.000000	5.618935	0.008231	24.6
1647	0.630753	0.000000	5.618935	0.006381	21.6
1648	0.628705	0.002632	5.618231	0.005671	23.5
1649	0.637258	0.000459	5.618813	0.005954	22.7
1650	0.624352	0.000000	5.618935	0.005948	24.8
1651	0.627578	0.000000	5.618935	0.006294	20.6
1652	0.622571	0.000000	5.618935	0.006447	21.8
1653	0.638328	0.000000	5.618935	0.005951	23.1
1654	0.631308	0.000000	5.618935	0.006257	24.9
1655	0.624109	0.000000	5.618935	0.004744	20.8
1656	0.633847	0.000000	5.618935	0.006240	20.5
1657	0.636665	0.000000	5.618935	0.006107	22.6
1658	0.588733	0.000000	5.618935	0.005986	21.2
1659	0.623900	0.000000	5.618935	0.004688	23.5
1660	0.657566	0.000000	5.618935	0.009979	21.6
1661	0.622202	0.000000	5.618935	0.005239	20.1
1662	0.684595	0.000000	5.618935	0.009031	22.7
1663	0.652546	0.000000	5.618935	0.007771	25.1
1664	0.643450	0.000000	5.618935	0.007148	24.2
1665	0.601647	0.000000	5.618935	0.005489	25.0
1666	0.647733	0.000000	5.618935	0.005954	20.7
1667	0.665634	0.000000	5.618935	0.007137	23.4
1668	0.634266	0.000000	5.618935	0.005721	22.4
1669	0.641599	0.000000	5.618935	0.006427	24.8
1670	0.649741	0.000000	5.618935	0.006621	21.4
1671	0.609016	0.000000	5.618935	0.006757	21.6
1672	0.652566	0.000000	5.618935	0.006204	21.9
1673	0.652204	0.000436	5.618819	0.007011	28.6
1674	0.630549	0.000313	5.618852	0.008967	22.3
1675	0.600368	0.005798	5.617384	0.006531	22.4
1676	0.632831	0.000000	5.618935	0.005615	23.3
1677	0.628887	0.000000	5.618935	0.007256	21.6
1678	0.648923	0.000000	5.618935	0.006950	19.0
1679	0.638324	0.003318	5.618048	0.005947	22.0
1680	0.643230	0.001681	5.618486	0.006310	23.4
1681	0.653032	0.000000	5.618935	0.006615	23.3
1682	0.619311	0.000000	5.618935	0.007691	21.0
1683	0.616754	0.000000	5.618935	0.007115	22.4
1684	0.628216	0.000000	5.618935	0.005578	24.3
1685	0.667983	0.000000	5.618935	0.005349	18.1
1686	0.638678	0.000000	5.618935	0.006388	21.0
1687	0.617948	0.000000	5.618935	0.008542	19.7
1688	0.642445	0.001805	5.618452	0.008545	19.9
1689	0.630169	0.009979	5.616267	0.006756	19.5
1690	0.634338	0.013629	5.615291	0.007362	20.8
1691	0.657475	0.008345	5.616704	0.006206	22.6
1692	0.648895	0.005401	5.617491	0.006350	21.9
1693	0.622647	0.004725	5.617672	0.006862	22.6
1694	0.655796	0.006027	5.617323	0.007109	19.6
1695	0.642332	0.003360	5.618037	0.006370	22.6
1696	0.636947	0.000124	5.618902	0.005940	20.7
1697	0.638417	0.000000	5.618935	0.007000	26.7
1698	0.641841	0.000000	5.618935	0.008833	30.3
1699	0.664149	0.000000	5.618935	0.007935	20.1
1700	0.647513	0.000000	5.618935	0.008167	23.6
1701	0.604096	0.001263	5.618597	0.006427	21.8
1702	0.643150	0.000000	5.618935	0.006083	22.9
1703	0.642974	0.000000	5.618935	0.006659	20.7
1704	0.641742	0.000000	5.618935	0.005889	22.5
1705	0.615216	0.000000	5.618935	0.005998	20.4
1706	0.644564	0.000000	5.618935	0.006434	22.4
1707	0.605458	0.000000	5.618935	0.007210	20.4
1708	0.629645	0.000000	5.618935	0.006474	22.6
1709	0.614714	0.000000	5.618935	0.006681	24.0
1710	0.614491	0.000000	5.618935	0.006026	23.3
1711	0.617430	0.000000	5.618935	0.006226	23.3
1712	0.647669	0.000000	5.618935	0.007089	22.8
1713	0.615480	0.000000	5.618935	0.006981	21.1
1714	0.635121	0.000000	5.618935	0.006713	25.3
1715	0.619832	0.000000	5.618935	0.006376	22.2
1716	0.615776	0.000000	5.618935	0.006158	20.5
1717	0.651033	0.000000	5.618935	0.006033	21.0
1718	0.649371	0.000000	5.618935	0.005495	19.6
1719	0.625867	0.000000	5.618935	0.006260	20.6
1720	0.636345	0.000000	5.618935	0.007681	20.0
1721	0.590461	0.001790	5.618457	0.006199	29.3
1722	0.639694	0.002946	5.618147	0.006089	21.7
1723	0.640901	0.000000	5.618935	0.005715	21.4
1724	0.609503	0.000000	5.618935	0.007009	27.4
1725	0.625383	0.000460	5.618812	0.008932	26.5
1726	0.609848	0.004135	5.617829	0.006775	23.4
1727	0.645437	0.002644	5.618228	0.006885	21.8
1728	0.630580	0.001104	5.618640	0.006106	24.4
1729	0.660081	0.000085	5.618913	0.006467	21.5
1730	0.648431	0.000000	5.618935	0.008643	22.3
1731	0.648826	0.000000	5.618935	0.005840	22.2
1732	0.634808	0.000000	5.618935	0.010506	22.2
1733	0.619357	0.000000	5.618935	0.006108	24.4
1734	0.616462	0.000000	5.618935	0.005294	22.2
1735	0.641737	0.000000	5.618935	0.005680	22.8
1736	0.644637	0.000000	5.618935	0.006957	24.1
1737	0.633884	0.001030	5.618660	0.006590	19.8
1738	0.637902	0.000000	5.618935	0.006896	21.9
1739	0.619356	0.000000	5.618935	0.006794	22.8
1740	0.619017	0.000644	5.618763	0.008239	20.9
1741	0.622915	0.000000	5.618935	0.005882	22.2
1742	0.634373	0.001015	5.618664	0.007099	23.4
1743	0.639572	0.000000	5.618935	0.006678	25.4
1744	0.623715	0.000000	5.618935	0.009110	26.6
1745	0.608056	0.004900	5.617625	0.006113	25.7
1746	0.612203	0.002937	5.618150	0.008137	22.4
1747	0.642056	0.000344	5.618843	0.005255	24.6
1748	0.610750	0.000000	5.618935	0.005876	23.6
1749	0.638077	0.000000	5.618935	0.007018	22.0
1750	0.597540	0.000000	5.618935	0.007206	23.2
1751	0.646251	0.000000	5.618935	0.004932	21.5
1752	0.646718	0.000000	5.618935	0.008347	20.2
1753	0.641392	0.000000	5.618935	0.005856	21.6
1754	0.587560	0.000902	5.618694	0.006542	20.2
1755	0.640014	0.000000	5.618935	0.005919	21.7
1756	0.631329	0.000000	5.618935	0.005799	22.6
1757	0.601832	0.000000	5.618935	0.006183	19.4
1758	0.618024	0.000000	5.618935	0.006171	21.9
1759	0.646704	0.000000	5.618935	0.009374	21.6
1760	0.657563	0.000000	5.618935	0.008131	19.4
1761	0.632667	0.003654	5.617958	0.006166	21.1
1762	0.640229	0.002572	5.618247	0.007559	18.6
1763	0.621124	0.002127	5.618366	0.004794	20.7
1764	0.638418	0.000000	5.618935	0.005756	24.2
1765	0.622555	0.000000	5.618935	0.005314	23.5
1766	0.602065	0.000000	5.618935	0.006552	21.7
1767	0.619762	0.000000	5.618935	0.006475	20.3
1768	0.629054	0.000000	5.618935	0.005735	20.7
1769	0.630790	0.001436	5.618551	0.006778	29.4
1770	0.607863	0.000000	5.618935	0.007713	24.5
1771	0.636794	0.000000	5.618935	0.005200	23.4
1772	0.592021	0.000000	5.618935	0.006789	22.0
1773	0.630197	0.000000	5.618935	0.007127	20.8
1774	0.659539	0.001772	5.618461	0.009010	20.0
1775	0.620802	0.000000	5.618935	0.005961	20.2
1776	0.627617	0.000000	5.618935	0.006217	21.6
1777	0.616528	0.000000	5.618935	0.006697	23.9
1778	0.651556	0.000076	5.618915	0.006061	21.9
1779	0.644461	0.000000	5.618935	0.007423	23.9
1780	0.640691	0.000000	5.618935	0.005017	25.2
1781	0.655955	0.000026	5.618928	0.006453	24.6
1782	0.639856	0.000000	5.618935	0.006971	23.1
1783	0.597581	0.000000	5.618935	0.005582	24.4
1784	0.607848	0.000000	5.618935	0.006210	22.4
1785	0.656940	0.000000	5.618935	0.008901	21.4
1786	0.609500	0.003213	5.618076	0.009129	22.2
1787	0.633677	0.004834	5.617642	0.005893	21.6
1788	0.647820	0.007738	5.616866	0.007146	23.1
1789	0.622074	0.006149	5.617291	0.005912	19.1
1790	0.640091	0.005465	5.617473	0.005681	21.4
1791	0.599566	0.002613	5.618236	0.006436	26.7
1792	0.620384	0.001915	5.618423	0.005927	20.8
1793	0.599113	0.000000	5.618935	0.007020	20.0
1794	0.648929	0.000000	5.618935	0.005478	20.6
1795	0.641810	0.000000	5.618935	0.007799	19.4
1796	0.620681	0.000000	5.618935	0.006061	22.5
1797	0.635631	0.000000	5.618935	0.005888	22.0
1798	0.624511	0.000000	5.618935	0.005439	24.0
1799	0.661751	0.000000	5.618935	0.005899	19.9
1800	0.607368	0.000000	5.618935	0.006274	22.3
1801	0.589016	0.000911	5.618692	0.005600	23.6
1802	0.600874	0.000000	5.618935	0.005077	20.3
1803	0.619960	0.000000	5.618935	0.006416	22.1
1804	0.613523	0.000000	5.618935	0.006882	22.2
1805	0.626044	0.000000	5.618935	0.007136	22.7
1806	0.610098	0.000000	5.618935	0.005522	20.1
1807	0.618322	0.000000	5.618935	0.004913	20.6
1808	0.641854	0.000000	5.618935	0.004846	20.0
1809	0.647734	0.000000	5.618935	0.005715	17.9
1810	0.613496	0.000000	5.618935	0.009165	18.5
1811	0.624781	0.000000	5.618935	0.005115	27.9
1812	0.631153	0.000000	5.618935	0.009359	21.4
1813	0.608834	0.000000	5.618935	0.007491	21.5
1814	0.614856	0.000000	5.618935	0.008155	21.4
1815	0.631388	0.000000	5.618935	0.010351	19.5
1816	0.622099	0.000000	5.618935	0.007682	21.7
1817	0.597745	0.000000	5.618935	0.006809	22.2
1818	0.611938	0.002485	5.618271	0.006315	20.4
1819	0.618830	0.000000	5.618935	0.005161	21.4
1820	0.652927	0.000000	5.618935	0.007854	19.8
1821	0.609875	0.000000	5.618935	0.008023	19.8
1822	0.624226	0.000000	5.618935	0.007762	22.1
1823	0.653159	0.004707	5.617676	0.008105	20.4
1824	0.611327	0.001944	5.618415	0.008139	24.8
1825	0.614268	0.000000	5.618935	0.007854	22.3
1826	0.642377	0.004696	5.617679	0.008006	27.7
1827	0.603652	0.002349	5.618307	0.006517	21.2
1828	0.658643	0.002806	5.618185	0.005823	20.6
1829	0.623290	0.001755	5.618466	0.007167	20.4
1830	0.618314	0.000832	5.618713	0.005933	23.6
1831	0.606391	0.000426	5.618821	0.006625	21.4
1832	0.633132	0.000000	5.618935	0.006630	19.2
1833	0.634748	0.000000	5.618935	0.006989	21.4
1834	0.611967	0.000000	5.618935	0.006813	20.5
1835	0.646666	0.000000	5.618935	0.008022	20.5
1836	0.626426	0.000000	5.618935	0.006798	22.4
1837	0.618841	0.000000	5.618935	0.006078	21.4
1838	0.610198	0.000000	5.618935	0.006128	23.5
1839	0.591362	0.000000	5.618935	0.007288	21.9
1840	0.613456	0.000000	5.618935	0.004900	21.3
1841	0.634649	0.000000	5.618935	0.005253	22.1
1842	0.633965	0.000000	5.618935	0.006239	20.5
1843	0.603497	0.000000	5.618935	0.007286	22.1
1844	0.647516	0.000000	5.618935	0.006904	22.1
1845	0.623241	0.002393	5.618295	0.006608	19.5
1846	0.611109	0.000000	5.618935	0.007252	20.4
1847	0.604947	0.000000	5.618935	0.006741	23.3
1848	0.596296	0.001377	5.618567	0.004793	23.6
1849	0.606742	0.000000	5.618935	0.005655	23.5
1850	0.609139	0.000000	5.618935	0.004469	21.2
1851	0.593662	0.000000	5.618935	0.007648	22.6
1852	0.629974	0.000000	5.618935	0.005525	26.3
1853	0.625780	0.000000	5.618935	0.007525	21.1
1854	0.609514	0.000000	5.618935	0.007845	21.7
1855	0.625899	0.000000	5.618935	0.009526	21.8
1856	0.653663	0.011564	5.615843	0.006290	18.3
1857	0.595128	0.005490	5.617467	0.007567	19.4
1858	0.623503	0.006886	5.617094	0.005835	20.3
1859	0.604339	0.010293	5.616183	0.006433	21.7
1860	0.639224	0.009852	5.616300	0.006525	21.1
1861	0.597066	0.009073	5.616509	0.006149	20.0
1862	0.606600	0.006999	5.617063	0.005744	21.7
1863	0.626375	0.007796	5.616850	0.007763	21.2
1864	0.644872	0.009040	5.616517	0.005212	21.7
1865	0.603106	0.005192	5.617546	0.005529	19.9
1866	0.602561	0.003511	5.617996	0.007272	23.2
1867	0.613677	0.002418	5.618288	0.005242	23.0
1868	0.596034	0.000000	5.618935	0.007219	20.3
1869	0.614317	0.000000	5.618935	0.005040	21.9
1870	0.615740	0.000000	5.618935	0.006140	20.5
1871	0.614980	0.000000	5.618935	0.005861	24.3
1872	0.629036	0.000000	5.618935	0.007602	19.4
1873	0.613032	0.000000	5.618935	0.006203	21.8
1874	0.648774	0.000000	5.618935	0.006315	21.8
1875	0.613005	0.000000	5.618935	0.006289	21.7
1876	0.589601	0.000000	5.618935	0.005505	20.8
1877	0.596852	0.002316	5.618316	0.005503	20.2
1878	0.626269	0.000287	5.618859	0.007086	20.4
1879	0.591272	0.000000	5.618935	0.005864	20.2
1880	0.588650	0.000000	5.618935	0.007226	23.4
1881	0.624481	0.000582	5.618780	0.005429	21.4
1882	0.632759	0.000000	5.618935	0.005441	21.1
1883	0.625548	0.000000	5.618935	0.006165	19.7
1884	0.643504	0.000000	5.618935	0.005531	21.7
1885	0.621084	0.000000	5.618935	0.007182	19.5
1886	0.631433	0.000000	5.618935	0.006132	22.0
1887	0.619905	0.000000	5.618935	0.007033	25.4
1888	0.606475	0.000170	5.618890	0.005974	26.5
1889	0.632144	0.000000	5.618935	0.006723	22.4
1890	0.633530	0.000000	5.618935	0.006518	24.3
1891	0.617545	0.001321	5.618582	0.006664	22.0
1892	0.639067	0.000433	5.618820	0.005769	23.0
1893	0.611292	0.000000	5.618935	0.005120	23.3
1894	0.614179	0.000000	5.618935	0.006684	21.0
1895	0.630223	0.000000	5.618935	0.005848	22.0
1896	0.591006	0.000773	5.618728	0.007650	21.1
1897	0.600801	0.000000	5.618935	0.005098	22.1
1898	0.620476	0.000000	5.618935	0.008000	20.0
1899	0.613041	0.000000	5.618935	0.007104	22.4
1900	0.589453	0.000000	5.618935	0.005839	20.5
1901	0.632823	0.000000	5.618935	0.005463	22.3
1902	0.630847	0.000000	5.618935	0.007068	23.4
1903	0.623284	0.000000	5.618935	0.006653	24.2
1904	0.616054	0.000000	5.618935	0.006234	18.2
1905	0.636856	0.000000	5.618935	0.007160	20.5
1906	0.622952	0.000000	5.618935	0.006384	21.3
1907	0.630713	0.000000	5.618935	0.007960	27.0
1908	0.632177	0.000000	5.618935	0.008473	18.7
1909	0.626770	0.004985	5.617602	0.006949	22.4
1910	0.631637	0.009186	5.616479	0.007210	24.8
1911	0.619488	0.008678	5.616614	0.005386	25.3
1912	0.635491	0.005731	5.617402	0.005131	19.0
1913	0.616509	0.003835	5.617909	0.005899	21.0
1914	0.609197	0.001528	5.618526	0.006882	20.5
1915	0.632152	0.000000	5.618935	0.004571	24.2
1916	0.617219	0.000000	5.618935	0.006076	23.0
1917	0.653180	0.000000	5.618935	0.006558	28.4
1918	0.622829	0.000000	5.618935	0.005193	23.8
1919	0.612986	0.000000	5.618935	0.006264	22.7
1920	0.648274	0.000000	5.618935	0.005617	22.8
1921	0.621501	0.000000	5.618935	0.006308	22.1
1922	0.601248	0.000000	5.618935	0.005580	22.3
1923	0.621128	0.000000	5.618935	0.006862	20.8
1924	0.619701	0.000000	5.618935	0.005780	22.1
1925	0.613803	0.000000	5.618935	0.007511	22.6
1926	0.648610	0.000565	5.618784	0.006670	20.2
1927	0.613725	0.000788	5.618725	0.007557	20.0
1928	0.595202	0.000000	5.618935	0.006171	19.9
1929	0.590803	0.001069	5.618649	0.005651	22.3
1930	0.613684	0.000000	5.618935	0.005805	25.1
1931	0.661659	0.000000	5.618935	0.007998	21.0
1932	0.616385	0.000000	5.618935	0.005289	22.5
1933	0.603082	0.000581	5.618780	0.008080	21.0
1934	0.625592	0.000000	5.618935	0.009643	20.7
1935	0.642193	0.000000	5.618935	0.005711	20.0
1936	0.608466	0.000000	5.618935	0.005109	20.1
1937	0.611107	0.000000	5.618935	0.008264	21.4
1938	0.613950	0.000000	5.618935	0.005593	24.0
1939	0.605974	0.000046	5.618923	0.005279	20.1
1940	0.633584	0.000000	5.618935	0.007292	21.4
1941	0.615964	0.000000	5.618935	0.005785	22.4
1942	0.627142	0.000000	5.618935	0.005978	22.3
1943	0.623609	0.000000	5.618935	0.007636	22.0
1944	0.627024	0.000000	5.618935	0.005407	21.5
1945	0.598516	0.000000	5.618935	0.008175	25.3
1946	0.606655	0.000000	5.618935	0.005548	21.6
1947	0.644255	0.002002	5.618400	0.007204	22.8
1948	0.611957	0.000000	5.618935	0.006143	23.9
1949	0.644617	0.001390	5.618563	0.006975	20.2
1950	0.611504	0.004377	5.617765	0.005998	20.3
1951	0.612813	0.000793	5.618723	0.008334	20.4
1952	0.620661	0.000000	5.618935	0.007150	19.7
1953	0.609492	0.000000	5.618935	0.005844	19.4
1954	0.601895	0.001126	5.618634	0.005494	23.1
1955	0.625583	0.000000	5.618935	0.005175	26.0
1956	0.624091	0.000000	5.618935	0.006162	22.2
1957	0.623117	0.000000	5.618935	0.007165	21.8
1958	0.593097	0.002349	5.618307	0.006598	21.7
1959	0.626116	0.000000	5.618935	0.005748	20.2
1960	0.636052	0.000000	5.618935	0.005495	21.3
1961	0.633617	0.000000	5.618935	0.008440	22.1
1962	0.610276	0.000000	5.618935	0.004656	21.3
1963	0.620368	0.000000	5.618935	0.006494	24.0
1964	0.615460	0.000000	5.618935	0.007080	18.3
1965	0.625835	0.000000	5.618935	0.006968	22.2
1966	0.595379	0.001349	5.618574	0.004373	22.4
1967	0.633734	0.001030	5.618660	0.005671	20.7
1968	0.626846	0.000000	5.618935	0.006635	21.7
1969	0.644680	0.000000	5.618935	0.007491	21.9
1970	0.626667	0.000000	5.618935	0.005968	25.4
1971	0.618654	0.001913	5.618423	0.008448	22.0
1972	0.622150	0.000000	5.618935	0.004985	21.6
1973	0.620634	0.000435	5.618819	0.005967	21.4
1974	0.615312	0.000418	5.618824	0.007816	21.9
1975	0.600455	0.000179	5.618887	0.008575	20.3
1976	0.592045	0.000000	5.618935	0.004854	22.0
1977	0.621329	0.001554	5.618520	0.006258	24.1
1978	0.597836	0.001053	5.618654	0.006008	21.9
1979	0.615009	0.001133	5.618632	0.005911	21.3
1980	0.601443	0.001485	5.618538	0.005983	22.2
1981	0.606798	0.000000	5.618935	0.005245	21.2
1982	0.582209	0.000000	5.618935	0.005012	23.2
1983	0.599966	0.000000	5.618935	0.005919	21.4
1984	0.616048	0.000000	5.618935	0.006115	20.3
1985	0.641087	0.000000	5.618935	0.007332	22.4
1986	0.621095	0.000000	5.618935	0.006433	21.7
1987	0.605356	0.000000	5.618935	0.005332	20.1
1988	0.615761	0.000000	5.618935	0.006410	22.4
1989	0.606296	0.000496	5.618803	0.006211	22.0
1990	0.593770	0.000000	5.618935	0.006825	22.3
1991	0.620075	0.000000	5.618935	0.006711	22.3
1992	0.577317	0.000000	5.618935	0.006148	20.5
1993	0.587609	0.000000	5.618935	0.004971	27.9
1994	0.577343	0.000000	5.618935	0.005833	23.5
1995	0.601865	0.000000	5.618935	0.006728	23.1
1996	0.616914	0.000000	5.618935	0.005039	22.9
1997	0.619216	0.000000	5.618935	0.008123	21.5
1998	0.617201	0.000000	5.618935	0.006437	25.4
1999	0.609520	0.004264	5.617795	0.009098	22.3
2000	0.636464	0.000000	5.618935	0.006121	20.3
2001	0.604098	0.000907	5.618693	0.006294	21.9
2002	0.611723	0.001190	5.618617	0.006474	23.0
2003	0.646672	0.000000	5.618935	0.006221	23.9
2004	0.606136	0.000000	5.618935	0.005468	19.8
2005	0.615227	0.000000	5.618935	0.005390	19.6
2006	0.591996	0.000000	5.618935	0.005258	22.9
2007	0.657928	0.000000	5.618935	0.007562	21.2
2008	0.619342	0.000000	5.618935	0.006465	26.7
2009	0.610532	0.000000	5.618935	0.008959	21.7
2010	0.613917	0.000000	5.618935	0.007112	27.4
2011	0.634924	0.002447	5.618281	0.005200	20.4
2012	0.629379	0.000851	5.618708	0.006116	22.4
2013	0.601035	0.000780	5.618727	0.006551	22.2
2014	0.630022	0.001889	5.618430	0.005819	22.3
2015	0.630259	0.001408	5.618559	0.007106	20.6
2016	0.631494	0.000000	5.618935	0.006185	22.9
2017	0.608222	0.002637	5.618230	0.005707	20.8
2018	0.632829	0.003652	5.617958	0.005904	23.2
2019	0.617007	0.003054	5.618118	0.007635	19.3
2020	0.631266	0.000000	5.618935	0.007793	21.6
2021	0.618150	0.000000	5.618935	0.006389	20.7
2022	0.648964	0.002604	5.618239	0.006056	20.2
2023	0.616618	0.001624	5.618501	0.006007	22.3
2024	0.615618	0.000000	5.618935	0.008256	22.6
2025	0.638141	0.000000	5.618935	0.005722	21.7
2026	0.624355	0.000000	5.618935	0.006999	19.6
2027	0.623300	0.000000	5.618935	0.005715	20.0
2028	0.628212	0.000183	5.618886	0.004961	23.6
2029	0.623159	0.000000	5.618935	0.005988	21.3
2030	0.606712	0.000000	5.618935	0.006178	23.2
2031	0.617829	0.000000	5.618935	0.005779	21.6
2032	0.604048	0.000000	5.618935	0.005821	20.2
2033	0.606098	0.000177	5.618888	0.004596	21.9
2034	0.626401	0.000000	5.618935	0.005703	22.6
2035	0.597898	0.000000	5.618935	0.006103	20.7
2036	0.651763	0.000251	5.618868	0.006074	22.9
2037	0.597066	0.000000	5.618935	0.006337	23.3
2038	0.595755	0.000000	5.618935	0.004817	27.8
2039	0.616968	0.000000	5.618935	0.006381	22.1
2040	0.589615	0.000000	5.618935	0.005456	21.8
2041	0.589746	0.000000	5.618935	0.004557	21.8
2042	0.643389	0.000000	5.618935	0.004950	21.6
2043	0.619311	0.000000	5.618935	0.007133	20.1
2044	0.606919	0.000000	5.618935	0.005242	21.9
2045	0.599418	0.000000	5.618935	0.006616	21.7
2046	0.593240	0.000000	5.618935	0.006985	23.9
2047	0.631309	0.000000	5.618935	0.007282	21.5
2048	0.602534	0.000000	5.618935	0.007101	23.5
2049	0.644847	0.002077	5.618380	0.005278	24.6
2050	0.620271	0.001335	5.618578	0.006209	27.3
2051	0.627794	0.000000	5.618935	0.005734	20.8
2052	0.621174	0.000000	5.618935	0.006362	24.2
2053	0.614301	0.001777	5.618460	0.006160	20.3
2054	0.613882	0.000000	5.618935	0.005875	26.4
2055	0.603902	0.000000	5.618935	0.005982	21.3
2056	0.644582	0.000000	5.618935	0.006531	20.0
2057	0.616146	0.000962	5.618678	0.007973	18.3
2058	0.606789	0.001749	5.618467	0.005164	19.7
2059	0.599337	0.001390	5.618564	0.005665	20.2
2060	0.577624	0.000000	5.618935	0.006394	22.3
2061	0.620223	0.000000	5.618935	0.005823	23.8
2062	0.634048	0.000966	5.618677	0.006766	27.7
2063	0.593904	0.000000	5.618935	0.007360	31.3
2064	0.597286	0.000118	5.618904	0.004944	21.8
2065	0.622497	0.000000	5.618935	0.006788	23.6
2066	0.610328	0.000000	5.618935	0.006629	21.8
2067	0.619016	0.000000	5.618935	0.005426	26.6
2068	0.634127	0.000000	5.618935	0.006218	21.7
2069	0.610740	0.000000	5.618935	0.007065	23.1
2070	0.595331	0.000000	5.618935	0.005447	19.0
2071	0.617154	0.000000	5.618935	0.005705	22.8
2072	0.609792	0.000000	5.618935	0.005108	24.6
2073	0.620752	0.000000	5.618935	0.005355	24.8
2074	0.607380	0.000000	5.618935	0.004840	22.8
2075	0.627503	0.000000	5.618935	0.006406	27.5
2076	0.628412	0.000000	5.618935	0.005783	25.3
2077	0.627380	0.000000	5.618935	0.005424	25.8
2078	0.588515	0.000000	5.618935	0.005149	31.5
2079	0.596978	0.000000	5.618935	0.007392	32.0
2080	0.658302	0.000000	5.618935	0.008326	22.9
2081	0.640739	0.000000	5.618935	0.006414	29.6
2082	0.633678	0.000000	5.618935	0.005795	31.8
2083	0.637744	0.000000	5.618935	0.006645	27.6
2084	0.616269	0.001922	5.618421	0.007000	30.6
2085	0.617646	0.002507	5.618265	0.005406	23.6
2086	0.608590	0.000000	5.618935	0.008576	21.4
2087	0.630692	0.000576	5.618781	0.005995	23.6
2088	0.602501	0.000000	5.618935	0.006270	21.2
2089	0.626944	0.000000	5.618935	0.005790	23.1
2090	0.634903	0.000460	5.618812	0.008691	21.7
2091	0.605354	0.000000	5.618935	0.005754	21.9
2092	0.627309	0.000000	5.618935	0.010901	18.5
2093	0.609910	0.000000	5.618935	0.005945	22.1
2094	0.608784	0.000000	5.618935	0.006810	25.3
2095	0.633074	0.000000	5.618935	0.004532	20.9
